   2.3809016000000001e+03	
   2.3788699000000001e+03	
   2.3788159000000001e+03	
   2.3784106000000002e+03	
   2.3790412999999999e+03	
   2.3791691999999998e+03	
   2.3788573999999999e+03	
   2.3789848999999999e+03	
   2.3791338000000001e+03	
   2.3788984000000000e+03	
   2.3790167999999999e+03	
   2.3791352999999999e+03	
   2.3792548999999999e+03	
   2.3793750000000000e+03	
   2.3794967999999999e+03	
   2.3796199000000001e+03	
   2.3797444000000000e+03	
   2.3798710999999998e+03	
   2.3800007000000001e+03	
   2.3801323000000002e+03	
   2.3802676000000001e+03	
   2.3804067000000000e+03	
   2.3805508000000000e+03	
   2.3806995000000002e+03	
   2.3808544999999999e+03	
   2.3810171000000000e+03	
   2.3811873000000001e+03	
   2.3813669000000000e+03	
   2.3815583000000001e+03	
   2.3817611999999999e+03	
   2.3819796999999999e+03	
   2.3822150999999999e+03	
   2.3827864000000000e+03	
   2.3834645999999998e+03	
   2.3843472000000002e+03	
   2.3854121000000000e+03	
   2.3867100000000000e+03	
   2.3882642000000001e+03	
   2.3900668999999998e+03	
   2.3922964000000002e+03	
   2.3945810999999999e+03	
   2.3912314000000001e+03	
   2.3928463999999999e+03	
   2.3946469999999999e+03	
   2.3965124999999998e+03	
   2.3986100999999999e+03	
   2.3999578000000001e+03	
   2.4012051000000001e+03	
   2.4025171000000000e+03	
   2.4037991000000002e+03	
   2.4050425000000000e+03	
   2.4041995000000002e+03	
   2.4057438999999999e+03	
   2.4061588999999999e+03	
   2.4065592999999999e+03	
   2.4063928000000001e+03	
   2.4053717999999999e+03	
   2.4026120999999998e+03	
   2.3987446000000000e+03	
   2.3961720999999998e+03	
   2.3935785999999998e+03	
   2.3884872999999998e+03	
   2.3821016000000000e+03	
   2.3761570000000002e+03	
   2.3715691000000002e+03	
   2.3671340000000000e+03	
   2.3647134000000001e+03	
   2.3582611999999999e+03	
   2.3558371999999999e+03	
   2.3550110000000000e+03	
   2.3519097000000002e+03	
   2.3462390000000000e+03	
   2.3418240000000001e+03	
   2.3363930999999998e+03	
   2.3322844000000000e+03	
   2.3290981000000002e+03	
   2.3271968000000002e+03	
   2.3263364000000001e+03	
   2.3243413000000000e+03	
   2.3220857000000001e+03	
   2.3203357000000001e+03	
   2.3175771000000000e+03	
   2.3133845000000001e+03	
   2.3092964000000002e+03	
   2.3052129000000000e+03	
   2.3009342999999999e+03	
   2.2965104999999999e+03	
   2.2919087000000000e+03	
   2.2871387000000000e+03	
   2.2819910000000000e+03	
